MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SalePrice,Price_per_Income,Rooms_per_Household,Age_Category
3.5714,8.0,3.105598866052445,1.1055988660524452,2138.0,1.5152374202693126,34.14,-118.37,1.979,0.554124432995464,2.049579045837231,New
3.7986,21.0,4.26873857404022,1.0612431444241317,1914.0,1.7495429616087752,34.14,-118.37,3.677,0.9679882061812247,2.439916405433647,Recent
7.7112,42.0,5.59375,1.0044642857142858,492.0,2.196428571428572,34.14,-118.38,3.867,0.501478369125428,2.546747967479674,Mid
5.5683,19.0,5.2875,1.0770833333333334,2021.0,2.105208333333333,34.14,-118.39,3.092,0.5552861735179498,2.511627906976744,Recent
3.1146,36.0,4.091047040971168,1.0819423368740515,905.0,1.3732928679817906,34.15,-118.39,3.735,1.1991909073396263,2.9790055248618783,Mid
4.3333,39.0,5.7913669064748206,1.0,511.0,1.8381294964028776,34.13,-118.35,3.859,0.8905453118870145,3.15068493150685,Mid
4.2415,41.0,5.105015673981192,1.0642633228840126,1237.0,1.938871473354232,34.12,-118.34,4.096,0.9656960980785099,2.6329830234438156,Mid
3.5096,23.0,3.939330543933055,1.0711297071129706,774.0,1.6192468619246865,34.14,-118.37,3.964,1.129473444267153,2.4328165374677004,Recent
6.0678,52.0,6.420454545454546,1.0643939393939394,595.0,2.253787878787879,34.14,-118.4,3.993,0.6580638781766044,2.8487394957983194,Old
5.1377,45.0,4.738636363636363,1.0113636363636365,187.0,2.125,34.14,-118.4,3.607,0.7020651264184363,2.229946524064171,Mid
5.5291,52.0,5.937984496124031,1.049095607235142,1203.0,3.108527131782946,34.14,-118.22,2.746,0.49664502360239465,1.910224438902743,Old
3.7404,52.0,5.807531380753138,1.1338912133891212,735.0,3.075313807531381,34.14,-118.22,2.477,0.6622286386482729,1.88843537414966,Old
5.5524,52.0,6.129032258064516,1.0419354838709678,1842.0,2.970967741935484,34.14,-118.2,2.939,0.5293206541315467,2.0629750271444083,Old
3.6058,46.0,5.234649122807017,1.0701754385964912,1181.0,2.5899122807017543,34.14,-118.19,2.579,0.7152365633146598,2.02116850127011,Mid
5.2962,38.0,6.148148148148148,1.0101010101010102,793.0,2.67003367003367,34.14,-118.19,2.915,0.5503946225595711,2.3026481715006306,Mid
2.3958,39.0,3.043956043956044,0.978021978021978,182.0,2.0,34.14,-118.23,1.75,0.7304449453209784,1.521978021978022,Mid
5.5456,50.0,5.678571428571429,1.0993788819875776,1725.0,2.6785714285714284,34.14,-118.22,2.581,0.4654140219272937,2.12,Mid
5.7794,35.0,5.493554327808472,0.9686924493554327,1614.0,2.972375690607735,34.13,-118.22,2.724,0.47132920372356996,1.84820322180917,Mid
4.0909,52.0,5.358974358974359,1.1948717948717948,1219.0,3.1256410256410256,34.14,-118.2,2.042,0.49915666479258836,1.7145200984413453,Old
3.2222,44.0,4.343669250645995,1.0516795865633075,1105.0,2.855297157622739,34.14,-118.21,1.865,0.5787970951523803,1.5212669683257918,Mid
2.2267,25.0,3.2448979591836733,1.0680272108843538,1412.0,2.401360544217687,34.14,-118.21,1.898,0.8523824493645303,1.3512747875354107,Recent
3.9375,51.0,5.231805929919138,1.018867924528302,1012.0,2.7277628032345014,34.14,-118.2,2.17,0.5511111111111111,1.9179841897233203,Old
4.3359,47.0,5.070281124497992,1.0502008032128514,1514.0,3.040160642570281,34.14,-118.19,2.092,0.4824834521091354,1.66776750330251,Mid
3.925,52.0,4.635944700460829,1.055299539170507,1314.0,3.0276497695852536,34.13,-118.19,1.804,0.4596178343949045,1.5312024353120242,Old
3.5349,52.0,4.646118721461187,1.047945205479452,2589.0,5.910958904109589,34.13,-118.2,1.936,0.5476816883080143,0.7860177674777906,Old
3.25,52.0,4.324561403508772,1.0719298245614035,1433.0,2.5140350877192983,34.13,-118.21,2.142,0.659076923076923,1.7201674808094907,Old
2.7098,47.0,4.330601092896175,1.147540983606557,949.0,2.592896174863388,34.13,-118.22,1.738,0.6413757472876227,1.6701791359325606,Mid
3.3542,52.0,4.882716049382716,1.0740740740740742,501.0,3.092592592592593,34.13,-118.22,1.781,0.5309760896786119,1.5788423153692612,Old
3.5341,52.0,4.929203539823009,1.0508849557522124,1311.0,2.900442477876106,34.13,-118.18,1.821,0.5152655555869953,1.6994660564454613,Old
1.9219,52.0,3.819787985865725,1.098939929328622,904.0,3.1943462897526502,34.12,-118.18,1.651,0.8590457359904262,1.1957964601769913,Old
4.21,45.0,5.089171974522293,1.0360934182590231,1569.0,3.3312101910828025,34.12,-118.18,1.679,0.398812351543943,1.5277246653919696,Mid
2.9154,35.0,4.244628099173553,1.1107438016528923,1696.0,2.803305785123967,34.12,-118.17,1.692,0.5803663305206832,1.5141509433962261,Mid
2.369,29.0,4.030534351145038,1.1251908396946564,1795.0,2.740458015267176,34.12,-118.18,1.734,0.7319544111439426,1.47075208913649,Recent
3.7813,30.0,4.656551724137931,0.993103448275862,1990.0,2.7448275862068967,34.12,-118.17,2.32,0.6135456060085156,1.6964824120603015,Recent
3.1287,50.0,4.467576791808874,1.030716723549488,883.0,3.013651877133106,34.13,-118.19,1.98,0.6328507047655576,1.4824462061155153,Mid
4.2344,52.0,4.1656441717791415,0.8098159509202454,483.0,2.96319018404908,34.12,-118.19,1.625,0.38376157188739846,1.4057971014492754,Old
2.3071,41.0,4.444253859348199,1.169811320754717,2366.0,4.058319039451115,34.12,-118.19,1.464,0.6345628711369251,1.0950972104818257,Mid
4.0417,44.0,4.322695035460993,1.148936170212766,1036.0,3.673758865248227,34.12,-118.19,1.706,0.4220996115495955,1.1766409266409266,Mid
2.7012,36.0,3.9957686882933703,1.0155148095909732,2148.0,3.029619181946404,34.12,-118.19,1.721,0.6371242410780394,1.3189013035381745,Mid
4.0052,30.0,4.237735849056604,1.0364779874213836,2032.0,2.5559748427672955,34.13,-118.2,1.964,0.4903625287126735,1.6579724409448822,Recent
3.3438,50.0,5.102787456445993,1.024390243902439,1931.0,3.36411149825784,34.13,-118.2,1.736,0.5191698068066272,1.5168306576903157,Mid
3.3326,52.0,3.8916256157635463,1.0492610837438423,1462.0,3.600985221674877,34.12,-118.2,1.676,0.502910640340875,1.0807113543091653,Old
2.9194,41.0,4.211920529801325,1.1103752759381895,1557.0,3.437086092715232,34.12,-118.2,1.62,0.5549085428512709,1.2254335260115607,Mid
3.4625,52.0,4.953271028037383,1.1214953271028036,1127.0,3.5109034267912773,34.12,-118.21,1.739,0.5022382671480145,1.4108251996450754,Old
3.6845,41.0,3.823293172690763,1.0321285140562249,1666.0,3.345381526104417,34.12,-118.21,1.758,0.47713393947618404,1.142857142857143,Mid
2.5139,52.0,3.6038781163434894,1.077562326869806,1189.0,3.293628808864266,34.12,-118.21,1.9,0.7557977644297704,1.0941968040370056,Old
4.0625,52.0,3.645161290322581,0.9301075268817204,791.0,4.252688172043011,34.11,-118.2,1.713,0.4216615384615385,0.8571428571428572,Old
2.5211,46.0,3.684793554884189,1.0755287009063443,4153.0,4.182275931520644,34.11,-118.2,1.629,0.6461465233429852,0.8810498434866361,Mid
3.0,52.0,3.9604166666666663,1.09375,1856.0,3.8666666666666663,34.11,-118.2,1.564,0.5213333333333333,1.0242456896551724,Old
2.8125,44.0,3.845208845208845,0.977886977886978,1500.0,3.6855036855036856,34.12,-118.2,1.556,0.5532444444444444,1.0433333333333332,Mid
2.987,46.0,4.166051660516605,1.0086100861008611,2833.0,3.4846248462484626,34.12,-118.19,1.769,0.5922330097087378,1.1955524179315213,Mid
2.1667,40.0,4.019047619047619,1.1047619047619048,1032.0,3.276190476190476,34.11,-118.19,1.5,0.6922970415839756,1.2267441860465116,Mid
2.4932,35.0,3.7172312223858617,1.1030927835051547,2487.0,3.662739322533137,34.12,-118.19,1.677,0.6726295523824805,1.0148773622838763,Mid
2.6591,33.0,5.110738255033557,1.3120805369127515,753.0,2.5268456375838926,34.11,-118.18,1.838,0.6912113120980783,2.0225763612217795,Mid
2.3984,44.0,3.9127906976744176,1.1569767441860466,1204.0,3.5,34.11,-118.18,1.522,0.6345897264843229,1.1179401993355478,Mid
2.286,38.0,3.5962732919254656,0.9596273291925466,1051.0,3.2639751552795038,34.11,-118.19,1.693,0.7405949256342957,1.1018078020932442,Mid
3.4227,26.0,3.748283752860412,1.045766590389016,1155.0,2.643020594965675,34.11,-118.19,1.438,0.420136149823239,1.4181818181818184,Recent
3.2121,42.0,4.171957671957672,1.0026455026455026,1317.0,3.484126984126984,34.1,-118.19,1.539,0.47912580554777245,1.1974183750949126,Mid
2.1793,36.0,2.882,1.068,1809.0,3.618,34.11,-118.2,1.857,0.8521084751984582,0.7965726920950802,Mid
1.9355,37.0,3.743119266055046,1.1211009174311926,1698.0,3.1155963302752294,34.11,-118.2,1.663,0.8592095065874451,1.2014134275618376,Mid
2.07,30.0,3.132416165090284,1.0292347377472055,4336.0,3.7282889079965607,34.1,-118.2,1.545,0.7463768115942029,0.8401752767527676,Recent
4.3812,32.0,5.176360225140713,0.9362101313320824,1661.0,3.1163227016885555,34.11,-118.21,2.282,0.5208618643294075,1.6610475617098133,Mid
5.2723,40.0,5.103030303030304,0.9575757575757576,795.0,2.409090909090909,34.1,-118.21,2.183,0.41405079377121934,2.1182389937106922,Mid
3.0377,47.0,4.590415913200723,1.1491862567811937,3348.0,3.027124773960217,34.1,-118.21,1.868,0.6149389340619548,1.5164277180406212,Mid
4.1213,35.0,5.239528795811518,1.031413612565445,2785.0,3.645287958115184,34.1,-118.22,2.521,0.611700191687089,1.4373429084380607,Mid
2.712,38.0,4.5895196506550215,1.0873362445414847,799.0,3.489082969432314,34.1,-118.23,1.438,0.5302359882005899,1.3153942428035044,Mid
2.2788,46.0,4.490054249547921,1.061482820976492,2121.0,3.835443037974684,34.1,-118.23,1.529,0.6709671757065122,1.1706742102781706,Mid
3.7437,36.0,3.7383177570093458,0.9962616822429906,1234.0,2.3065420560747665,34.1,-118.21,2.417,0.6456179715254962,1.6207455429497568,Mid
2.7708,34.0,4.345549738219895,1.0785340314136125,1678.0,4.392670157068062,34.09,-118.21,1.482,0.5348635773061932,0.9892729439809297,Mid
4.0469,33.0,5.597058823529411,1.1352941176470588,1187.0,3.4911764705882358,34.1,-118.22,1.966,0.4858039487014752,1.6032013479359728,Mid
2.1687,41.0,3.2524038461538463,0.9110576923076924,1536.0,3.692307692307693,34.1,-118.23,1.57,0.7239359985244618,0.8808593749999999,Mid
2.5213,42.0,3.8165548098434,1.0917225950782998,1941.0,4.342281879194631,34.09,-118.22,1.497,0.5937413239202,0.8789283874291601,Mid
2.48,36.0,3.4804878048780488,1.0121951219512195,1835.0,4.475609756097561,34.09,-118.22,1.389,0.5600806451612903,0.7776566757493188,Mid
2.8194,45.0,4.411522633744856,1.131687242798354,996.0,4.098765432098766,34.09,-118.22,1.65,0.5852309001915301,1.0763052208835342,Mid
2.0476,41.0,2.720496894409938,1.248447204968944,690.0,4.285714285714286,34.09,-118.23,1.813,0.8854268411799179,0.6347826086956522,Mid
4.6528,47.0,4.335820895522388,0.8768656716417911,781.0,2.914179104477612,34.13,-118.23,2.444,0.5252751031636864,1.4878361075544173,Mid
3.5893,48.0,5.625954198473282,1.267175572519084,462.0,3.5267175572519083,34.13,-118.23,2.125,0.5920374446270861,1.5952380952380953,Mid
4.825,40.0,5.379647749510763,1.1350293542074363,1375.0,2.690802348336595,34.13,-118.22,2.058,0.42652849740932636,1.9992727272727273,Mid
4.5766,34.0,4.2,1.0275862068965518,407.0,2.806896551724138,34.13,-118.23,1.858,0.40597823711925884,1.4963144963144963,Mid
4.2891,48.0,4.448979591836735,0.9727891156462584,835.0,2.8401360544217686,34.13,-118.23,2.148,0.5008043645520039,1.5664670658682636,Mid
2.975,37.0,4.314148681055156,1.0215827338129495,1088.0,2.6091127098321345,34.13,-118.23,2.445,0.8218487394957983,1.6534926470588234,Mid
3.0919,28.0,3.5095541401273884,1.0881104033970277,2670.0,2.8343949044585988,34.12,-118.22,1.854,0.5996312946731783,1.2382022471910112,Recent
3.5638,35.0,4.701456310679611,1.0655339805825244,1523.0,3.6966019417475726,34.12,-118.21,1.705,0.47842190919804706,1.2718319107025606,Mid
5.2083,36.0,5.079646017699115,0.936283185840708,1371.0,2.426548672566372,34.11,-118.22,2.209,0.42413071443657235,2.0933625091174326,Mid
5.2049,37.0,5.090196078431372,0.9490196078431372,750.0,2.9411764705882355,34.12,-118.22,2.408,0.46264097292935497,1.7306666666666664,Mid
2.2843,28.0,3.7892156862745097,1.1397058823529411,974.0,2.3872549019607843,34.12,-118.23,1.838,0.8046228603948694,1.5872689938398357,Recent
3.1806,41.0,4.043333333333333,1.0033333333333334,801.0,2.67,34.12,-118.24,2.042,0.6420172294535621,1.5143570536828963,Mid
4.5089,32.0,4.37160751565762,1.025052192066806,1413.0,2.9498956158663883,34.12,-118.23,2.211,0.4903635032934862,1.4819532908704882,Mid
5.5051,31.0,5.345549738219895,1.0,495.0,2.5916230366492146,34.11,-118.23,2.235,0.4059871755281466,2.062626262626263,Mid
3.3389,35.0,4.650224215246637,1.0885650224215246,3220.0,3.609865470852018,34.11,-118.23,1.871,0.5603641917996944,1.2881987577639753,Mid
2.8889,11.0,3.881818181818182,1.2666666666666666,1584.0,4.8,34.12,-118.25,1.531,0.5299595001557686,0.8087121212121212,New
2.6111,29.0,3.796078431372549,1.166013071895425,3320.0,4.339869281045751,34.12,-118.24,1.688,0.6464708360461108,0.8746987951807229,Recent
0.8907,34.0,2.2857142857142856,0.7428571428571429,125.0,3.571428571428572,34.12,-118.24,1.542,1.7312226338834624,0.6399999999999999,Mid
2.7679,50.0,5.025821596244131,1.0586854460093895,1777.0,4.171361502347418,34.11,-118.24,1.788,0.6459770945482135,1.2048396173325828,Mid
2.2167,39.0,3.4474474474474475,1.045045045045045,1161.0,3.4864864864864864,34.11,-118.24,1.767,0.797130870212478,0.9888027562446168,Mid
3.133,33.0,4.31023102310231,1.066006600660066,2496.0,4.118811881188119,34.11,-118.23,1.56,0.4979253112033195,1.046474358974359,Mid
3.1306,45.0,4.347626339969372,1.0689127105666156,1768.0,2.707503828483921,34.12,-118.26,2.14,0.6835750335398966,1.6057692307692302,Mid
3.6667,47.0,4.3399602385685885,1.013916500994036,1445.0,2.872763419483101,34.11,-118.26,2.109,0.5751765893037336,1.510726643598616,Mid
2.8667,43.0,4.106813996316759,1.0736648250460403,1667.0,3.0699815837937385,34.11,-118.25,2.178,0.7597586074580528,1.337732453509298,Mid
2.7466,43.0,3.6666666666666665,1.0478547854785478,1817.0,2.9983498349834985,34.11,-118.25,2.089,0.7605767130270152,1.2228948816730874,Mid
3.015,39.0,4.031339031339031,1.051282051282051,1467.0,4.17948717948718,34.11,-118.25,1.563,0.5184079601990049,0.9645535105657803,Mid
3.1691,42.0,3.530092592592593,1.0555555555555556,1688.0,3.907407407407408,34.1,-118.24,1.413,0.44586791202549625,0.9034360189573459,Mid
3.4375,52.0,3.125,1.05,99.0,2.475,34.11,-118.25,1.7,0.4945454545454545,1.2626262626262625,Old
2.625,42.0,4.152777777777778,1.0208333333333333,312.0,2.1666666666666665,34.1,-118.25,1.643,0.625904761904762,1.9166666666666667,Mid
3.7184,42.0,4.781321184510251,1.0888382687927107,1935.0,2.203872437357631,34.1,-118.25,2.773,0.745750860585198,2.1695090439276488,Mid
3.5673,52.0,5.1940298507462686,1.2,749.0,2.235820895522388,34.11,-118.26,2.707,0.7588372158214897,2.323097463284379,Old
2.7685,29.0,3.658252427184466,1.1757281553398058,2320.0,2.2524271844660197,34.14,-118.27,2.045,0.7386671482752393,1.6241379310344826,Recent
2.1071,47.0,3.289473684210526,0.8588516746411483,1512.0,3.617224880382775,34.13,-118.27,2.089,0.9914099947795548,0.9093915343915344,Mid
2.9392,46.0,3.8774038461538463,0.9519230769230768,966.0,2.3221153846153846,34.13,-118.27,2.303,0.7835465432770822,1.6697722567287785,Mid
3.0521,36.0,3.769547325102881,1.1090534979423867,934.0,1.9218106995884772,34.11,-118.27,2.766,0.9062612627371319,1.9614561027837263,Mid
4.4094,39.0,5.127345844504021,1.227882037533512,1378.0,1.8471849865951744,34.11,-118.27,3.526,0.7996552818977639,2.775761973875181,Mid
3.1445,45.0,4.840361445783133,0.9969879518072288,633.0,1.9066265060240963,34.11,-118.28,4.383,1.3938622992526635,2.5387045813586098,Mid
2.7348,52.0,4.071278825995807,0.9979035639412998,1375.0,2.8825995807127884,34.12,-118.26,2.091,0.7645897323387452,1.4123636363636363,Old
3.8393,52.0,4.721649484536083,1.0721649484536082,1278.0,2.6350515463917525,34.12,-118.26,2.382,0.620425598416378,1.7918622848200314,Old
3.575,50.0,4.884892086330935,1.0551558752997603,1089.0,2.6115107913669067,34.12,-118.27,2.306,0.645034965034965,1.8705234159779611,Mid
3.0461,40.0,4.007473841554559,1.101644245142003,1144.0,1.710014947683109,34.11,-118.29,2.643,0.867666852696891,2.3435314685314688,Mid
2.9417,39.0,4.0817843866171,1.0817843866171004,1165.0,2.1654275092936803,34.1,-118.29,2.542,0.864126185538974,1.884978540772532,Mid
3.5172,43.0,3.988344988344988,1.0326340326340326,1190.0,2.773892773892774,34.1,-118.29,2.655,0.754861821903787,1.4378151260504202,Mid
2.3789,24.0,3.5848690591658583,1.0911736178467508,1685.0,1.6343355965082444,34.11,-118.29,2.667,1.1211063937113792,2.1934718100890205,Recent
3.2333,48.0,5.045296167247387,1.0278745644599303,681.0,2.372822299651568,34.11,-118.29,4.364,1.3497046361302694,2.1262848751835537,Mid
3.5806,52.0,5.174917491749175,1.113861386138614,1213.0,2.001650165016501,34.11,-118.3,3.919,1.0945093001172987,2.58532563891179,Old
2.0672,37.0,2.8308431163287087,1.056563500533618,3895.0,2.0784418356456777,34.1,-118.3,2.833,1.370452786377709,1.362002567394095,Mid
5.8659,52.0,6.399317406143345,1.0341296928327646,735.0,2.508532423208191,34.11,-118.31,4.333,0.7386760769873336,2.5510204081632657,Old
4.15,52.0,4.355044699872286,1.0217113665389528,1218.0,1.5555555555555556,34.12,-118.32,3.935,0.9481927710843373,2.7996715927750406,Old
4.0833,42.0,5.1078838174273855,1.1265560165975104,857.0,1.7780082987551866,34.11,-118.32,4.344,1.0638454191462787,2.8728121353558924,Mid
3.2462,33.0,3.974458204334365,1.1222910216718267,2404.0,1.8606811145510835,34.11,-118.32,4.357,1.34218470827429,2.136023294509151,Mid
2.3974,48.0,3.201145311381532,1.1302791696492485,2796.0,2.0014316392269147,34.11,-118.32,4.107,1.7131058646867439,1.599427753934192,Mid
2.2148,38.0,3.5160965794768613,1.1066398390342052,1939.0,1.9507042253521127,34.11,-118.33,4.383,1.9789597254831137,1.8024755028365136,Mid
3.0642,48.0,3.472885032537961,1.0065075921908897,784.0,1.700650759219089,34.11,-118.33,3.429,1.1190522811826904,2.042091836734694,Mid
8.2335,37.0,5.098468271334792,0.949671772428884,846.0,1.851203501094092,34.11,-118.33,4.302,0.5224995445436327,2.7541371158392436,Mid
3.358,26.0,4.253475935828877,1.1229946524064172,1720.0,1.839572192513369,34.1,-118.35,3.645,1.0854675402025014,2.3122093023255816,Recent
2.976,52.0,4.743589743589744,1.0293040293040292,578.0,2.117216117216117,34.1,-118.36,4.051,1.36122311827957,2.240484429065744,Old
2.8036,18.0,3.2740088105726874,1.2303964757709251,3596.0,1.5841409691629955,34.1,-118.35,2.25,0.802539591953203,2.066740823136819,Recent
2.6458,16.0,2.989795918367347,1.0591836734693878,1648.0,1.6816326530612244,34.1,-118.35,3.722,1.4067578804142415,1.7779126213592233,Recent
3.9044,20.0,3.714479025710419,1.0581867388362651,1161.0,1.5710419485791611,34.1,-118.35,4.364,1.1177133490421063,2.364341085271317,Recent
2.325,18.0,3.681899641577061,1.1657706093189963,2103.0,1.8844086021505375,34.1,-118.35,2.5,1.075268817204301,1.9538754160722778,Recent
1.845,24.0,3.1207977207977207,1.0273504273504273,2863.0,1.6313390313390312,34.1,-118.35,2.375,1.2872628726287263,1.9130282920013972,Recent
4.3571,51.0,2.813813813813814,1.045045045045045,527.0,1.5825825825825826,34.11,-118.34,4.688,1.0759450092951734,1.777988614800759,Old
1.5429,24.0,2.970238095238096,1.1770833333333333,1215.0,1.8080357142857144,34.1,-118.34,3.25,2.1064229697323222,1.6427983539094653,Recent
2.5434,28.0,3.25,1.0994152046783623,1271.0,1.858187134502924,34.1,-118.34,2.321,0.9125579932373988,1.7490165224232888,Recent
1.51,30.0,2.4884814292430653,1.149976492712741,4123.0,1.9384109073812883,34.1,-118.33,1.875,1.2417218543046358,1.2837739510065485,Recent
1.3157,43.0,1.9118264520643808,1.1518544436669,3049.0,2.133659902029392,34.1,-118.33,3.333,2.5332522611537582,0.896031485733027,Mid
1.6903,40.0,2.4575936883629192,1.064102564102564,4828.0,2.380670611439842,34.1,-118.31,3.5,2.070638348222209,1.0323115161557581,Mid
1.7306,28.0,2.837096774193548,1.1548387096774193,1463.0,2.359677419354839,34.1,-118.32,4.5,2.600254247081937,1.2023239917976758,Recent
1.9354,35.0,2.7146984470928133,1.0693391115926327,5899.0,2.1303719754423978,34.1,-118.3,3.4,1.7567427921876615,1.274283776911341,Mid
1.6112,25.0,2.435483870967742,1.063895781637717,4865.0,3.017990074441687,34.1,-118.3,2.625,1.6292204568023834,0.806988694758479,Recent
1.5328,36.0,2.570786516853933,1.1606741573033708,3030.0,3.404494382022472,34.1,-118.31,2.5,1.6310020876826723,0.7551155115511552,Mid
1.705,33.0,2.511475409836065,1.137704918032787,918.0,3.0098360655737704,34.1,-118.31,3.5,2.0527859237536656,0.8344226579520696,Mid
1.625,48.0,2.31055900621118,1.0848861283643891,1610.0,3.333333333333333,34.1,-118.33,2.375,1.4615384615384615,0.6931677018633541,Mid
2.0888,45.0,3.130932896890344,1.1391162029459905,1552.0,2.540098199672668,34.1,-118.33,2.375,1.137016468785906,1.232603092783505,Mid
1.4005,43.0,2.5077639751552794,1.139751552795031,1460.0,2.267080745341615,34.1,-118.32,1.938,1.3837915030346304,1.1061643835616437,Mid
1.6331,34.0,2.283471837488458,1.0812557710064634,2655.0,2.451523545706371,34.09,-118.32,1.625,0.9950401077704978,0.9314500941619587,Mid
2.1403,30.0,2.8998272884283245,1.1778929188255614,1445.0,2.4956822107081176,34.09,-118.33,2.0,0.9344484418072233,1.1619377162629756,Recent
2.1866,29.0,2.633093525179856,1.0359712230215827,691.0,2.485611510791367,34.1,-118.33,2.5,1.143327540473795,1.0593342981186686,Recent
1.625,34.0,2.9776119402985075,1.0522388059701493,482.0,3.5970149253731343,34.1,-118.31,0.675,0.4153846153846154,0.8278008298755187,Mid
1.8214,34.0,2.664516129032258,1.0825806451612905,2626.0,3.3883870967741934,34.09,-118.31,2.111,1.158998572526628,0.7863670982482864,Mid
1.8977,28.0,2.7169811320754715,1.0075471698113208,891.0,3.362264150943396,34.09,-118.31,1.0,0.5269536807714602,0.8080808080808081,Recent
1.8576,37.0,2.477564102564102,1.0064102564102564,835.0,2.676282051282051,34.09,-118.31,1.938,1.04328165374677,0.9257485029940119,Mid
2.0341,32.0,3.0432432432432432,1.0324324324324323,626.0,3.383783783783784,34.09,-118.32,2.5,1.2290447863920162,0.8993610223642172,Mid
2.5556,27.0,1.875,0.875,332.0,2.9642857142857144,34.09,-118.32,1.75,0.6847706996400063,0.6325301204819277,Recent
1.7325,36.0,2.6145339652448656,1.0900473933649288,1957.0,3.091627172195893,34.1,-118.32,2.219,1.2808080808080808,0.8456821665815022,Mid
2.0557,34.0,2.2633996937212864,1.0336906584992342,1976.0,3.0260336906584997,34.09,-118.32,2.25,1.0945176825412268,0.7479757085020242,Mid
1.5284,31.0,2.740088105726872,1.0088105726872247,597.0,2.629955947136564,34.1,-118.32,2.0,1.308557969118032,1.0418760469011723,Mid
1.8277,30.0,2.623205741626794,1.1543062200956935,2197.0,2.6279904306220097,34.1,-118.32,1.375,0.7523116485199978,0.9981793354574419,Recent
2.2311,52.0,2.879120879120879,0.989010989010989,756.0,2.769230769230769,34.1,-118.32,2.063,0.924655999282865,1.0396825396825398,Old
1.7083,29.0,2.898637137989778,1.1643952299829643,3432.0,2.923339011925042,34.1,-118.3,1.667,0.9758239185154833,0.9915501165501166,Recent
1.8156,40.0,2.500408830744072,0.9934587080948488,3953.0,3.23221586263287,34.09,-118.3,2.188,1.2051112579863406,0.7735896787250189,Mid
1.2412,36.0,2.186111111111111,1.1666666666666667,1506.0,4.183333333333334,34.09,-118.31,2.167,1.745891073155011,0.5225763612217794,Mid
1.7641,38.0,2.423212192262602,1.071512309495897,2717.0,3.1852286049237986,34.1,-118.3,2.5,1.4171532226064283,0.7607655502392343,Mid
1.9297,36.0,2.7222884386174018,1.071513706793802,1964.0,2.34088200238379,34.1,-118.3,2.033,1.0535316370420271,1.1629327902240327,Mid
1.7514,34.0,2.6601371204701274,1.091087169441724,2991.0,2.9294809010773752,34.09,-118.29,1.875,1.0705721137375814,0.908057505850886,Mid
2.2612,36.0,2.5156418554476807,1.0711974110032365,3155.0,3.4034519956850056,34.09,-118.3,2.304,1.0189280028303553,0.7391442155309033,Mid
2.7054,39.0,2.302919708029197,1.0875912408759123,744.0,2.7153284671532845,34.1,-118.29,1.625,0.6006505507503511,0.8481182795698926,Mid
2.3317,29.0,3.031123139377537,1.0717185385656292,2254.0,3.050067658998646,34.09,-118.29,1.725,0.739803576789467,0.9937888198757766,Recent
3.0357,38.0,4.072164948453608,1.4175257731958764,664.0,3.422680412371134,34.09,-118.28,1.75,0.5764733010508285,1.1897590361445782,Mid
1.9835,43.0,2.5781758957654723,1.0716612377850163,1941.0,3.1612377850162865,34.09,-118.29,2.25,1.134358457272498,0.8155589902112313,Mid
1.9766,28.0,2.6164154103852595,1.085427135678392,1974.0,3.306532663316583,34.09,-118.29,1.125,0.5691591621977132,0.7912867274569402,Recent
2.0467,35.0,2.4100877192982457,1.094298245614035,3441.0,3.773026315789474,34.09,-118.29,1.583,0.7734401719841696,0.6387678000581226,Mid
2.0132,35.0,2.6031746031746037,1.1071428571428572,3548.0,3.5198412698412698,34.09,-118.29,1.984,0.9854957281939202,0.7395715896279595,Mid
1.8056,39.0,2.225165562913907,1.145695364238411,586.0,3.880794701986755,34.09,-118.29,2.625,1.453810367744794,0.5733788395904437,Mid
1.9063,52.0,3.603399433427762,0.9121813031161472,984.0,2.7875354107648724,34.09,-118.29,2.616,1.3722918743114934,1.2926829268292683,Old
2.1927,29.0,2.9446460980036298,1.0798548094373863,3906.0,3.544464609800363,34.09,-118.3,2.533,1.1551967893464679,0.8307731694828469,Recent
1.4497,25.0,2.7204176334106727,0.988399071925754,2860.0,3.3178654292343386,34.09,-118.3,2.056,1.4182244602331517,0.8199300699300699,Recent
2.0307,32.0,3.467716535433071,1.0614173228346455,2178.0,3.42992125984252,34.09,-118.3,2.267,1.116363815433102,1.0110192837465564,Mid
2.1524,36.0,3.653120464441219,1.2220609579100146,2446.0,3.550072568940493,34.09,-118.31,1.875,0.8711206095521278,1.029026982829109,Mid
2.0,30.0,2.7738825591586327,1.1069237510955303,3678.0,3.223488168273444,34.09,-118.31,2.406,1.203,0.8605220228384992,Recent
1.5195,42.0,2.3997539975399755,1.040590405904059,2500.0,3.075030750307503,34.09,-118.31,2.182,1.4359986837775582,0.7804,Mid
1.676,44.0,3.672176308539945,1.143250688705234,2297.0,3.1639118457300275,34.09,-118.32,2.088,1.2458233890214798,1.1606443186765347,Mid
2.0044,30.0,2.2844932844932844,0.9352869352869352,2595.0,3.1684981684981683,34.09,-118.32,2.125,1.060167631211335,0.7210019267822736,Recent
1.879,28.0,2.8479685452162515,1.073394495412844,2548.0,3.339449541284404,34.09,-118.32,2.188,1.1644491750931347,0.8528257456828884,Recent
3.6953,36.0,4.739130434782608,1.3478260869565215,416.0,3.0144927536231885,34.09,-118.33,2.0,0.5412280464373663,1.5721153846153846,Mid
